4124,9510,2317818,00:00.0,NULL,1,PRO DOC LAB
34258,14900,2317834,00:00.0,NULL,4,PHARMETICS (201
3723,13558,2317850,00:00.0,00:00.0,2,MCNEIL CONSUMER
14015,34187,2317893,00:00.0,NULL,5,SIVEM PHARMACEU
14015,34188,2317907,00:00.0,NULL,5,SIVEM PHARMACEU
14015,34189,2317923,00:00.0,NULL,5,SIVEM PHARMACEU
14015,47198,2317931,00:00.0,NULL,5,SIVEM PHARMACEU
24291,66762,2317966,00:00.0,NULL,1,ODAN LABS
3723,8348,2317982,00:00.0,00:00.0,1,APOTEX INC
21996,47612,2318008,00:00.0,NULL,1,NOVARTIS PHARMA
24703,51489,2318024,00:00.0,NULL,1,APOTEX INC
24703,51490,2318032,00:00.0,NULL,1,APOTEX INC
24703,51491,2318040,00:00.0,NULL,1,APOTEX INC
24703,51492,2318059,00:00.0,NULL,1,APOTEX INC
24703,51493,2318067,00:00.0,NULL,1,APOTEX INC
24703,60390,2318075,00:00.0,NULL,1,APOTEX INC
24703,60391,2318083,00:00.0,NULL,1,APOTEX INC
8963,21727,2318121,00:00.0,NULL,5,PFIZER CANADA
22819,34313,2318164,00:00.0,NULL,1,BAYER INC.
24022,50712,2318180,00:00.0,NULL,1,TEVA CANADA LIM
24022,50760,2318202,00:00.0,NULL,1,TEVA CANADA LIM
4258,15751,2318237,00:00.0,00:00.0,1,AVMOR LTD
11253,65268,2318253,00:00.0,NULL,1,EMD SERONO CANA
11253,65269,2318261,00:00.0,NULL,1,EMD SERONO CANA
4258,44586,2318296,00:00.0,00:00.0,1,AVMOR LTD
8963,61224,2318415,00:00.0,NULL,1,SANDOZ CANADA I
13244,35594,2318423,00:00.0,NULL,1,CRLS
13409,6175,2318474,00:00.0,NULL,5,BELVEDERE INT'L
40808,71768,2318482,00:00.0,NULL,1,SANOFI CONSUMER
11592,27467,2318601,00:00.0,NULL,1,AUROBINDO PHARM
23490,50289,2318660,00:00.0,NULL,1,MERCK CANADA IN
23490,50290,2318679,00:00.0,NULL,1,MERCK CANADA IN
22008,27462,2318695,00:00.0,NULL,14,PRO DOC LAB
21873,57690,2318709,00:00.0,NULL,1,BOEHRINGER ING
13111,49668,2318733,00:00.0,NULL,1,AVMOR LTD
10798,65188,2318741,00:00.0,00:00.0,5,HOSPIRA HEALTHC
13409,6176,2318784,00:00.0,00:00.0,1,VALEANT CANADA
18084,39189,2318806,00:00.0,00:00.0,1,SANDOZ CANADA I
18084,39190,2318814,00:00.0,00:00.0,1,SANDOZ CANADA I
18084,39191,2318822,00:00.0,00:00.0,1,SANDOZ CANADA I
36703,65768,2318946,00:00.0,NULL,1,J & J INC
22851,64773,2319012,00:00.0,NULL,1,LEO PHARMA INC
10132,63932,2319039,00:00.0,00:00.0,1,APOTEX INC
24423,65865,2319047,00:00.0,00:00.0,1,SANOFI CONSUMER
8831,21413,2319055,00:00.0,NULL,1,RANBAXY PHARMAC
8831,21414,2319063,00:00.0,NULL,1,RANBAXY PHARMAC
8831,21415,2319071,00:00.0,NULL,1,RANBAXY PHARMAC
13111,16197,2319128,00:00.0,NULL,1,RUBBERMAID COMM
13111,15766,2319144,00:00.0,NULL,1,AVMOR LTD
35433,64453,2319195,00:00.0,00:00.0,1,NOVARTIS CONS
1925,4629,2319209,00:00.0,NULL,1,MCNEIL CONSUMER
13864,78260,2319217,00:00.0,NULL,2,SANDOZ CANADA I
18694,40549,2319225,00:00.0,00:00.0,1,MYLAN PHARMACEU
18694,40550,2319233,00:00.0,00:00.0,1,MYLAN PHARMACEU
3186,7336,2319276,00:00.0,NULL,1,BAYER INC.
4258,65307,2319284,00:00.0,00:00.0,1,PROF DISPOSABLE
1301,2947,2319292,00:00.0,00:00.0,1,TANTA PHARM
3186,64018,2319314,00:00.0,NULL,1,BAYER INC.
1695,4109,2319403,00:00.0,NULL,1,TEVA CANADA LIM
1695,4110,2319411,00:00.0,NULL,1,TEVA CANADA LIM
1695,4112,2319438,00:00.0,NULL,1,TEVA CANADA LIM
1695,15190,2319446,00:00.0,NULL,1,TEVA CANADA LIM
18084,59211,2319500,00:00.0,NULL,1,TEVA CANADA LIM
25446,52833,2319616,00:00.0,NULL,1,MERCK CANADA IN
25446,52834,2319624,00:00.0,NULL,1,MERCK CANADA IN
25446,52835,2319632,00:00.0,NULL,1,MERCK CANADA IN
18565,50364,2319861,00:00.0,00:00.0,1,RATIOPHARM
4995,44872,2319888,00:00.0,NULL,1,PHARMETICS (201
7840,19181,2319918,00:00.0,NULL,1,FRESENIUS KABI
1866,4490,2319942,00:00.0,00:00.0,2,TEVA CANADA LIM
1742,4225,2319977,00:00.0,NULL,1,PHARMASCIENCE
1742,13467,2319985,00:00.0,NULL,1,PHARMASCIENCE
1742,45298,2319993,00:00.0,NULL,1,PHARMASCIENCE
7625,46997,2320010,00:00.0,00:00.0,6,STERIMAX INC.
3905,61533,2320029,00:00.0,NULL,1,MEDEXUS INC.
3905,61534,2320037,00:00.0,NULL,1,MEDEXUS INC.
3905,61535,2320045,00:00.0,NULL,1,MEDEXUS INC.
3905,61537,2320053,00:00.0,00:00.0,1,MEDEXUS INC.
7590,18638,2320134,00:00.0,NULL,1,AURO PHARMA INC
7625,46997,2320150,00:00.0,NULL,6,SANDOZ CANADA I
6421,37050,2320169,00:00.0,NULL,1,PHARMASCIENCE
18839,40910,2320177,00:00.0,NULL,1,TEVA CANADA LIM
18839,40911,2320185,00:00.0,NULL,1,TEVA CANADA LIM
33855,64161,2320193,00:00.0,NULL,1,B-M SQUIBB
4258,53112,2320258,00:00.0,00:00.0,1,KRUGER PRODUCTS
1682,4029,2320312,00:00.0,NULL,3,SANDOZ CANADA I
13409,6175,2320320,00:00.0,NULL,1,SANOFI CONSUMER
3904,38450,2320371,00:00.0,NULL,5,ACCORD HEALTHCA
1694,76977,2320398,00:00.0,NULL,1,ETHYPHARM INC.
1694,76978,2320428,00:00.0,NULL,1,ETHYPHARM INC.
1694,76979,2320436,00:00.0,NULL,1,ETHYPHARM INC.
1694,76980,2320444,00:00.0,NULL,1,ETHYPHARM INC.
18847,40941,2320460,00:00.0,00:00.0,1,DOMINION PHARM
18269,39531,2320525,00:00.0,00:00.0,1,TEVA CANADA LIM
36658,65664,2320541,00:00.0,NULL,1,GLAXOSMITHKLINE
18847,40952,2320592,00:00.0,00:00.0,1,SORRES PHARMA I
18847,40941,2320606,00:00.0,00:00.0,1,SORRES PHARMA I
18847,40952,2320614,00:00.0,00:00.0,3,MELIAPHARM INC.
18847,40941,2320622,00:00.0,00:00.0,5,MELIAPHARM INC.
10012,23724,2320630,00:00.0,NULL,2,SANDOZ CANADA I
36187,65993,2320673,00:00.0,NULL,1,JANSSEN INC.
36187,65994,2320681,00:00.0,NULL,1,JANSSEN INC.
2470,5811,2320703,00:00.0,00:00.0,1,VALEANT CANADA
10249,24515,2320738,00:00.0,NULL,1,PHARMASCIENCE
2637,6137,2320746,00:00.0,00:00.0,1,THE MENTHOLATUM
20324,42943,2320754,00:00.0,00:00.0,1,ZYMCAN PHARM
20324,42944,2320762,00:00.0,00:00.0,1,ZYMCAN PHARM
20324,42945,2320770,00:00.0,00:00.0,1,ZYMCAN PHARM
4480,16675,2320789,00:00.0,00:00.0,1,ACCUDIAL INC.
4673,33530,2320851,00:00.0,NULL,1,PHARMASCIENCE
13778,32492,2320908,00:00.0,00:00.0,1,TEVA CANADA LIM
18026,39105,2320924,00:00.0,NULL,1,"BAUSCH & LOMB,"
9550,65160,2320940,00:00.0,NULL,1,MCNEIL CONSUMER
36310,65162,2320959,00:00.0,NULL,1,MCNEIL CONSUMER
11175,26342,2320983,00:00.0,00:00.0,1,RECKITT&COLMAN
35420,63736,2321092,00:00.0,NULL,1,PFIZER CANADA
35420,63737,2321106,00:00.0,NULL,1,PFIZER CANADA
18026,39106,2321114,00:00.0,NULL,1,"BAUSCH & LOMB,"
2470,5819,2321122,00:00.0,00:00.0,1,CLINIQUE LABS
13778,32492,2321130,00:00.0,NULL,1,PHARMASCIENCE
181,20617,2321149,00:00.0,NULL,1,MYLAN PHARMACEU
22026,60548,2321157,00:00.0,NULL,1,BAYER INC.
8831,21413,2321203,00:00.0,NULL,1,AURO PHARMA INC
8831,21414,2321211,00:00.0,NULL,1,AURO PHARMA INC
8831,21415,2321238,00:00.0,NULL,1,AURO PHARMA INC
18979,41285,2321246,00:00.0,00:00.0,1,SANDOZ CANADA I
18979,41286,2321254,00:00.0,00:00.0,8,SANDOZ CANADA I
20355,64929,2321262,00:00.0,00:00.0,1,MERCK CANADA IN
4480,11583,2321270,00:00.0,NULL,1,VITA HEALTH PRD
11814,45190,2321343,00:00.0,00:00.0,1,TEVA CANADA LIM
11814,45191,2321351,00:00.0,00:00.0,1,TEVA CANADA LIM
11814,47285,2321378,00:00.0,00:00.0,1,TEVA CANADA LIM
11814,47286,2321386,00:00.0,00:00.0,1,TEVA CANADA LIM
32681,64839,2321424,00:00.0,00:00.0,1,VANC PHARMACEUT
35285,52930,2321432,00:00.0,NULL,1,MCNEIL CONSUMER
17915,38906,2321475,00:00.0,NULL,1,ACTAVIS PHARMA
17915,38907,2321483,00:00.0,NULL,1,ACTAVIS PHARMA
17915,38908,2321491,00:00.0,NULL,1,ACTAVIS PHARMA
14015,64725,2321513,00:00.0,NULL,1,ASTRAZENECA CAN
6539,30264,2321521,00:00.0,00:00.0,7,MELIAPHARM INC.
6539,17029,2321548,00:00.0,00:00.0,7,MELIAPHARM INC.
7396,17956,2321556,00:00.0,00:00.0,3,SORRES PHARMA I
7396,17955,2321572,00:00.0,00:00.0,3,SORRES PHARMA I
132,393,2321580,00:00.0,00:00.0,5,SORRES PHARMA I
132,390,2321610,00:00.0,00:00.0,5,SORRES PHARMA I
132,391,2321629,00:00.0,00:00.0,5,SORRES PHARMA I
20429,65272,2321653,00:00.0,NULL,1,SERVIER CANADA
2180,51264,2321696,00:00.0,NULL,2,"BAUSCH & LOMB,"
1820,24575,2321750,00:00.0,00:00.0,1,SORRES PHARMA I
1820,24576,2321769,00:00.0,00:00.0,2,SORRES PHARMA I
6494,16926,2321858,00:00.0,NULL,1,RANBAXY PHARMAC
6494,16927,2321866,00:00.0,NULL,1,RANBAXY PHARMAC
2470,5822,2321874,00:00.0,NULL,1,THE MENTHOLATUM
2470,5819,2321882,00:00.0,00:00.0,1,VALEANT CANADA
32681,64841,2321947,00:00.0,00:00.0,1,PROTERRA MANAGE
4258,58959,2322080,00:00.0,00:00.0,1,WEST PENETONE
32681,64840,2322153,00:00.0,00:00.0,1,VANC PHARMACEUT
1442,17584,2322250,00:00.0,00:00.0,1,SANDOZ CANADA I
34618,62479,2322285,00:00.0,NULL,1,ALEXION PHARMA
12351,29821,2322315,00:00.0,00:00.0,1,GENERIC MEDICAL
13266,31492,2322323,00:00.0,00:00.0,1,SANDOZ CANADA I
12259,29335,2322331,00:00.0,NULL,1,PHARMASCIENCE
12259,29334,2322358,00:00.0,NULL,1,PHARMASCIENCE
24551,60225,2322374,00:00.0,NULL,1,OTSUKA PHARMACE
24551,52898,2322382,00:00.0,NULL,1,OTSUKA PHARMACE
24551,51333,2322390,00:00.0,NULL,1,OTSUKA PHARMACE
24551,51334,2322404,00:00.0,NULL,1,OTSUKA PHARMACE
24551,51335,2322412,00:00.0,NULL,1,OTSUKA PHARMACE
24551,51336,2322455,00:00.0,NULL,1,OTSUKA PHARMACE
1224,40944,2322471,00:00.0,00:00.0,1,CANCAP PHARMACE
7304,17549,2322498,00:00.0,NULL,1,PHARMASCIENCE
13111,15767,2322501,00:00.0,00:00.0,1,VANC PHARMACEUT
10705,51771,2322560,00:00.0,NULL,1,ESBA LABORATORI
6421,41440,2322579,00:00.0,NULL,1,SANDOZ CANADA I
6055,15869,2322668,00:00.0,00:00.0,14,AGILA SPECIALIT
2470,5822,2322749,00:00.0,00:00.0,1,VALEANT CANADA
7611,21693,2322765,00:00.0,NULL,3,OMEGA LABORATOR
10321,46203,2322781,00:00.0,00:00.0,1,NEXT GENERATION
10321,46204,2322803,00:00.0,00:00.0,1,NEXT GENERATION
372,60968,2322838,00:00.0,00:00.0,1,MCNEIL CONSUMER
13409,63968,2322846,00:00.0,00:00.0,1,HJ SUTTON IND
35798,64329,2322854,00:00.0,NULL,1,AMGEN CANADA IN
35798,64328,2322862,00:00.0,NULL,1,AMGEN CANADA IN
34486,62283,2322951,00:00.0,NULL,1,SHIRE PHARMA CA
34486,62284,2322978,00:00.0,NULL,1,SHIRE PHARMA CA
24316,51036,2323052,00:00.0,NULL,1,PFIZER CANADA
24316,51037,2323060,00:00.0,NULL,1,PFIZER CANADA
4258,65307,2323079,00:00.0,00:00.0,1,PROF DISPOSABLE
1742,63515,2323192,00:00.0,00:00.0,1,PURDUE PHARMA
1742,63516,2323206,00:00.0,00:00.0,1,PURDUE PHARMA
1742,63517,2323214,00:00.0,00:00.0,1,PURDUE PHARMA
25272,65687,2323273,00:00.0,NULL,1,GALDERMA CANADA
13111,61592,2323281,00:00.0,00:00.0,1,DIAL CANADA INC
1866,47031,2323338,00:00.0,00:00.0,1,EURO-PHARM INTL
4480,11594,2323346,00:00.0,00:00.0,5,TEVA CANADA LIM
1866,4494,2323354,00:00.0,00:00.0,2,EURO-PHARM INTL
1866,4493,2323362,00:00.0,00:00.0,2,EURO-PHARM INTL
4868,18632,2323419,00:00.0,00:00.0,1,COBALT PHARMAC
2470,5815,2323427,00:00.0,00:00.0,2,VALEANT CANADA
35173,63368,2323478,00:00.0,00:00.0,1,SIGMACON LIFESC
35173,63369,2323486,00:00.0,00:00.0,1,SIGMACON LIFESC
35173,63370,2323494,00:00.0,00:00.0,1,SIGMACON LIFESC
35173,63371,2323508,00:00.0,00:00.0,1,SIGMACON LIFESC
271,22210,2323796,00:00.0,00:00.0,1,ACCUDIAL INC.
271,65869,2323885,00:00.0,00:00.0,1,P & G INC.
223,65868,2323907,00:00.0,NULL,1,P & G INC.
19892,62346,2323915,00:00.0,00:00.0,1,ACCUDIAL INC.
4729,52984,2323974,00:00.0,00:00.0,1,MEDIGAS MANITOB
33842,64532,2324016,00:00.0,00:00.0,1,JANSSEN INC.
33842,63719,2324024,00:00.0,NULL,1,JANSSEN INC.
36687,65731,2324032,00:00.0,NULL,1,MERZ PHARMACEUT
13778,32492,2324067,00:00.0,NULL,1,ACTAVIS PHARMA
6578,18489,2324091,00:00.0,NULL,3,TEVA CANADA LIM
36951,66307,2324113,00:00.0,00:00.0,1,SANOFI CONSUMER
180,15959,2324156,00:00.0,00:00.0,1,PRO DOC LAB
180,13670,2324164,00:00.0,00:00.0,1,PRO DOC LAB
6316,16585,2324180,00:00.0,00:00.0,3,PRO DOC LAB
7256,17366,2324199,00:00.0,00:00.0,1,TEVA CANADA LIM
10798,25728,2324202,00:00.0,NULL,10,ACCORD HEALTHCA
10798,25729,2324210,00:00.0,NULL,8,ACCORD HEALTHCA
12958,31027,2324229,00:00.0,NULL,1,PHARMASCIENCE
1731,41048,2324253,00:00.0,NULL,1,PENDOPHARM DIVI
12181,29156,2324326,00:00.0,00:00.0,3,PRO DOC LAB
12181,29157,2324334,00:00.0,00:00.0,3,PRO DOC LAB
4879,13742,2324423,00:00.0,00:00.0,1,MCNEIL CONSUMER
6228,16373,2324482,00:00.0,NULL,5,PRO DOC LAB
6228,16368,2324490,00:00.0,NULL,5,PRO DOC LAB
13795,28108,2324504,00:00.0,NULL,5,PRO DOC LAB
13795,28109,2324512,00:00.0,NULL,5,PRO DOC LAB
13795,22233,2324520,00:00.0,NULL,5,PRO DOC LAB
13795,19293,2324539,00:00.0,NULL,4,PRO DOC LAB
18527,40155,2324563,00:00.0,NULL,1,SANDOZ CANADA I
18527,40156,2324571,00:00.0,NULL,1,SANDOZ CANADA I
18527,40157,2324598,00:00.0,NULL,1,SANDOZ CANADA I
18527,40158,2324601,00:00.0,NULL,1,SANDOZ CANADA I
1741,4222,2324628,00:00.0,NULL,1,APOTEX INC
6587,22479,2324652,00:00.0,NULL,4,PRO DOC LAB
6587,17129,2324660,00:00.0,NULL,4,PRO DOC LAB
35346,63614,2324679,00:00.0,00:00.0,1,MERCK CANADA IN
13409,6175,2324717,00:00.0,00:00.0,1,UNILEVER
12958,44662,2324768,00:00.0,NULL,1,PHARMASCIENCE
36278,65114,2324776,00:00.0,NULL,1,JANSSEN INC.
36278,65113,2324784,00:00.0,NULL,1,JANSSEN INC.
9007,23543,2324865,00:00.0,00:00.0,2,PRO DOC LAB
9007,21876,2324873,00:00.0,00:00.0,2,PRO DOC LAB
9007,21995,2324881,00:00.0,00:00.0,2,PRO DOC LAB
12404,29967,2324946,00:00.0,NULL,1,SANDOZ CANADA I
12404,29968,2324954,00:00.0,NULL,1,SANDOZ CANADA I
12404,29969,2324962,00:00.0,NULL,1,SANDOZ CANADA I
12404,45772,2324970,00:00.0,NULL,1,SANDOZ CANADA I
22819,41843,2324989,00:00.0,NULL,1,PERRIGO INT'L
22000,65392,2324997,00:00.0,NULL,1,ALLERGAN INC
10321,46206,2325047,00:00.0,NULL,9,PRO DOC LAB
2824,44346,2325063,00:00.0,NULL,1,SANDOZ CANADA I
2824,44344,2325071,00:00.0,NULL,1,SANDOZ CANADA I
1652,46241,2325101,00:00.0,00:00.0,1,ZYMCAN PHARM
1652,46242,2325128,00:00.0,00:00.0,1,ZYMCAN PHARM
11060,29837,2325136,00:00.0,00:00.0,1,ZYMCAN PHARM
11060,26170,2325144,00:00.0,00:00.0,1,ZYMCAN PHARM
11060,26171,2325152,00:00.0,00:00.0,1,ZYMCAN PHARM
6055,16393,2325160,00:00.0,NULL,5,PRO DOC LAB
11505,46450,2325179,00:00.0,00:00.0,1,ZYMCAN PHARM
11505,46451,2325187,00:00.0,00:00.0,1,ZYMCAN PHARM
1950,4681,2325195,00:00.0,00:00.0,4,SORRES PHARMA I
4791,17196,2325209,00:00.0,00:00.0,3,SORRES PHARMA I
4791,13497,2325217,00:00.0,00:00.0,3,SORRES PHARMA I
2050,4931,2325225,00:00.0,00:00.0,1,ALVEDA PHARMACE
10143,24153,2325233,00:00.0,00:00.0,3,SORRES PHARMA I
182,24536,2325306,00:00.0,NULL,1,PRO DOC LAB
182,24537,2325314,00:00.0,NULL,1,PRO DOC LAB
182,24538,2325322,00:00.0,NULL,1,PRO DOC LAB
182,24539,2325330,00:00.0,NULL,1,PRO DOC LAB
182,24478,2325349,00:00.0,NULL,1,PRO DOC LAB
1653,46238,2325357,00:00.0,NULL,2,PRO DOC LAB
1653,46239,2325373,00:00.0,00:00.0,1,PHARMASCIENCE
6080,61440,2325381,00:00.0,NULL,1,APOTEX INC
36595,65569,2325454,00:00.0,NULL,1,ALK-ABELLO INC
1421,65966,2325462,00:00.0,NULL,1,NOVO NORDISK CA
22138,47960,2325470,00:00.0,NULL,3,ALK-ABELLO INC
22135,65770,2325489,00:00.0,NULL,2,ALK-ABELLO INC
22137,47959,2325497,00:00.0,NULL,2,ALK-ABELLO INC
22136,47958,2325500,00:00.0,NULL,3,ALK-ABELLO INC
22139,47961,2325519,00:00.0,NULL,3,ALK-ABELLO INC
22133,47955,2325527,00:00.0,NULL,3,ALK-ABELLO INC
37607,67392,2325535,00:00.0,NULL,1,ALK-ABELLO INC
37608,67393,2325543,00:00.0,NULL,1,ALK-ABELLO INC
3774,77203,2325578,00:00.0,NULL,1,SMITH & NEPHEW
523,67077,2325586,00:00.0,NULL,1,FRESENIUS MEDIC
3996,9165,2325594,00:00.0,NULL,3,STERIMAX INC.
3996,9162,2325616,00:00.0,NULL,3,STERIMAX INC.
3996,9164,2325624,00:00.0,NULL,2,STERIMAX INC.
3996,9163,2325632,00:00.0,NULL,1,STERIMAX INC.
11814,29077,2325659,00:00.0,00:00.0,1,ACTAVIS PHARMA
11814,27961,2325667,00:00.0,00:00.0,1,ACTAVIS PHARMA
11814,27959,2325675,00:00.0,00:00.0,1,ACTAVIS PHARMA
11814,27960,2325683,00:00.0,00:00.0,1,ACTAVIS PHARMA
11814,41026,2325691,00:00.0,00:00.0,1,ACTAVIS PHARMA
11814,41027,2325713,00:00.0,00:00.0,1,ACTAVIS PHARMA
8991,21842,2325721,00:00.0,NULL,1,SANDOZ CANADA I
8991,21843,2325748,00:00.0,NULL,1,SANDOZ CANADA I
8991,21844,2325756,00:00.0,NULL,1,SANDOZ CANADA I
8991,41363,2325764,00:00.0,NULL,1,SANDOZ CANADA I
523,67078,2325772,00:00.0,NULL,1,CHIEF MEDICAL S
13455,31782,2325802,00:00.0,NULL,4,PRO DOC LAB
13455,39100,2325810,00:00.0,NULL,3,PRO DOC LAB
13455,31779,2325829,00:00.0,NULL,4,PRO DOC LAB
13455,31780,2325837,00:00.0,NULL,3,PRO DOC LAB
1246,2860,2325896,00:00.0,NULL,1,P & G INC.
184,17318,2325926,00:00.0,NULL,1,BAYER INC.
12384,46771,2325942,00:00.0,NULL,1,APOTEX INC
1742,4225,2325950,00:00.0,NULL,1,PRO DOC LAB
1742,13467,2325969,00:00.0,NULL,1,PRO DOC LAB
1742,45298,2325977,00:00.0,NULL,2,PRO DOC LAB
10143,24153,2325985,00:00.0,NULL,1,ACCORD HEALTHCA
16196,60008,2325993,00:00.0,NULL,1,DENTSPLY CANAD
10249,24515,2326035,00:00.0,00:00.0,1,STASON PHARMACE
1643,46043,2326043,00:00.0,NULL,1,TEVA CANADA LIM
1643,46046,2326051,00:00.0,NULL,1,TEVA CANADA LIM
1643,46047,2326078,00:00.0,NULL,1,TEVA CANADA LIM
1326,3009,2326086,00:00.0,NULL,5,PRO DOC LAB
35889,78088,2326132,00:00.0,NULL,1,BAXTER CORP.
35889,78358,2326175,00:00.0,NULL,1,BAXTER CORP.
994,2132,2326213,00:00.0,00:00.0,2,ALVEDA PHARMACE
1682,4028,2326221,00:00.0,NULL,1,PRO DOC LAB
1682,4026,2326248,00:00.0,NULL,1,PRO DOC LAB
1682,4027,2326256,00:00.0,NULL,1,PRO DOC LAB
37057,66493,2326302,00:00.0,NULL,1,PENDOPHARM DIVI
34541,62364,2326442,00:00.0,NULL,1,NOVARTIS PHARMA
2073,67899,2326450,00:00.0,NULL,2,TEVA CANADA LIM
20324,42943,2326477,00:00.0,NULL,1,MINT PHARMACEUT
20324,42944,2326485,00:00.0,NULL,1,MINT PHARMACEUT
20324,42945,2326493,00:00.0,NULL,1,MINT PHARMACEUT
3962,8992,2326515,00:00.0,00:00.0,1,PRO DOC LAB
3962,24668,2326523,00:00.0,00:00.0,1,PRO DOC LAB
1246,23160,2326582,00:00.0,NULL,1,GUARDIAN DRUG C
12182,29159,2326590,00:00.0,NULL,1,PHARMASCIENCE
12182,29160,2326612,00:00.0,NULL,1,PHARMASCIENCE
12182,29161,2326620,00:00.0,NULL,1,PHARMASCIENCE
12182,29162,2326639,00:00.0,00:00.0,1,PHARMASCIENCE
4022,7948,2326663,00:00.0,NULL,3,LABORATOIRES ST
1866,4490,2326698,00:00.0,00:00.0,19,TEVA CANADA LIM
2104,15864,2326701,00:00.0,NULL,4,PRO DOC LAB
6494,16925,2326760,00:00.0,00:00.0,1,PHARMEL INC
6494,16926,2326779,00:00.0,00:00.0,1,PHARMEL INC
6494,16927,2326787,00:00.0,00:00.0,1,PHARMEL INC
6494,16925,2326795,00:00.0,NULL,6,PRO DOC LAB
6494,16926,2326809,00:00.0,NULL,10,PRO DOC LAB
6494,16927,2326817,00:00.0,NULL,10,PRO DOC LAB
6494,16925,2326825,00:00.0,NULL,1,DOMINION PHARM
6494,16926,2326833,00:00.0,NULL,1,DOMINION PHARM
6494,16927,2326841,00:00.0,NULL,1,DOMINION PHARM
16913,37015,2326957,00:00.0,NULL,1,SANDOZ CANADA I
16913,37016,2326965,00:00.0,NULL,1,SANDOZ CANADA I
16913,37017,2326973,00:00.0,NULL,1,SANDOZ CANADA I
2470,67565,2327015,00:00.0,00:00.0,1,FORMULAB INC.
2470,67565,2327023,00:00.0,00:00.0,1,FORMULAB INC.
6438,59102,2327112,00:00.0,NULL,1,SANDOZ CANADA I
6438,15880,2327120,00:00.0,NULL,1,SANDOZ CANADA I
6438,65739,2327139,00:00.0,NULL,1,SANDOZ CANADA I
6438,15881,2327147,00:00.0,NULL,1,SANDOZ CANADA I
6438,15882,2327155,00:00.0,NULL,1,SANDOZ CANADA I
6438,15883,2327163,00:00.0,NULL,1,SANDOZ CANADA I
1741,4222,2327171,00:00.0,NULL,1,PRO DOC LAB
10980,26047,2327198,00:00.0,00:00.0,1,RECKITT&COLMAN
24819,51610,2327236,00:00.0,NULL,8,ACCORD HEALTHCA
18565,50364,2327295,00:00.0,NULL,1,SANDOZ CANADA I
4258,15751,2327546,00:00.0,00:00.0,1,SANTEC PRODUCTS
11814,45190,2327562,00:00.0,NULL,1,TEVA CANADA LIM
11814,45191,2327570,00:00.0,NULL,1,TEVA CANADA LIM
11814,47285,2327589,00:00.0,NULL,1,TEVA CANADA LIM
11814,47286,2327597,00:00.0,NULL,1,TEVA CANADA LIM
34070,61557,2327619,00:00.0,NULL,1,MERCK CANADA IN
11814,45190,2327775,00:00.0,NULL,1,SANDOZ CANADA I
11814,45191,2327783,00:00.0,NULL,1,SANDOZ CANADA I
11814,47285,2327791,00:00.0,NULL,1,SANDOZ CANADA I
11814,47286,2327805,00:00.0,NULL,1,SANDOZ CANADA I
3649,28915,2327856,00:00.0,NULL,1,APOTEX INC
21280,45425,2327902,00:00.0,NULL,1,SANDOZ CANADA I
15576,34470,2328070,00:00.0,00:00.0,1,ACTAVIS PHARMA
15576,34468,2328089,00:00.0,00:00.0,1,ACTAVIS PHARMA
15576,34469,2328100,00:00.0,00:00.0,1,ACTAVIS PHARMA
1224,2819,2328127,00:00.0,NULL,1,GUARDIAN DRUG C
22819,34313,2328232,00:00.0,NULL,1,ARALEZ PHARMACE
8721,42922,2328305,00:00.0,NULL,1,RANBAXY PHARMAC
8721,42923,2328313,00:00.0,NULL,1,RANBAXY PHARMAC
8721,21154,2328321,00:00.0,NULL,2,RANBAXY PHARMAC
8721,21155,2328348,00:00.0,NULL,2,RANBAXY PHARMAC
8721,21156,2328364,00:00.0,NULL,2,RANBAXY PHARMAC
8721,21157,2328372,00:00.0,NULL,2,RANBAXY PHARMAC
1924,42708,2328380,00:00.0,00:00.0,1,ACCUDIAL INC.
23805,50535,2328399,00:00.0,00:00.0,1,J & J INC
446,62636,2328402,00:00.0,00:00.0,1,ACCUDIAL INC.
395,62332,2328410,00:00.0,00:00.0,1,ACCUDIAL INC.
3723,22530,2328429,00:00.0,NULL,1,PFIZER CONSUMER
3723,12080,2328437,00:00.0,NULL,1,PFIZER CONSUMER
3723,32738,2328445,00:00.0,NULL,1,PFIZER CONSUMER
1246,2859,2328453,00:00.0,00:00.0,1,GUARDIAN DRUG C
15576,34470,2328461,00:00.0,NULL,1,SANDOZ CANADA I
15576,34468,2328488,00:00.0,NULL,1,SANDOZ CANADA I
15576,34469,2328496,00:00.0,NULL,1,SANDOZ CANADA I
18963,41234,2328518,00:00.0,NULL,1,PHARMASCIENCE
18963,41897,2328526,00:00.0,NULL,1,PHARMASCIENCE
18963,59082,2328534,00:00.0,NULL,5,PHARMASCIENCE
16911,38451,2328593,00:00.0,NULL,1,SANDOZ CANADA I
35368,60622,2328658,00:00.0,00:00.0,1,ACCUDIAL INC.
12259,29335,2328666,00:00.0,NULL,1,SANDOZ CANADA I
12259,29334,2328682,00:00.0,NULL,1,SANDOZ CANADA I
10249,24515,2328690,00:00.0,00:00.0,1,RANBAXY PHARMAC
4480,66974,2328895,00:00.0,00:00.0,1,TEVA CANADA LIM
6312,16576,2329131,00:00.0,NULL,1,RANBAXY PHARMAC
6312,16577,2329158,00:00.0,NULL,1,RANBAXY PHARMAC
6312,16578,2329166,00:00.0,NULL,1,RANBAXY PHARMAC
